asin,userID,rating,Unnamed: 0.1,category,ratingCount,ratingAvg,pants,jeans,shirt,t-shirt,jacket,coat,hoodies,sweatshirts,blazer,sneaker,boot,oxford,blouseClean,skirtClean,tie
B00FYXII9I,ABPA6AFPMC1EQ,4,578872,womenshoesfashion sneakers,30,4.066666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B009313A54,A5R9SRUBJYDT5,4,338488,menshoesoxfords100 leather dyed cow fur origin china importedrubber,6,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B01FJ4RDHO,A2KG1STO9U559F,5,1402138,womenclothingskirtscasual,244,3.89344262295082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B000XEKHWY,A64SVAWFD4XI0,5,34322,menshoesbootswork safetyindustrial construction boots,3354,4.46541443053071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B01A0256VA,AIR5BXWXASY0C,5,1268398,menshoesfashion sneakerstextileimportedrubber soleshaft low top archcomfort casual sneakersbreathable canvas classic sneakers,166,4.0120481927710845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B001QV4SDC,AAGVQ6T8R5G6Q,5,76950,menshoesfashion sneakers,7646,4.431729008631964,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00U0HIJH4,A335B8052UP7DA,5,973882,novelty moreclothingnoveltymenshirtst shirts,38,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B01E7NR3YG,A1H832D3I0MJ3R,5,1371451,womenclothingskirts,1015,4.177339901477833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00TOO0IYG,A1J0V21TMWHW3T,5,966861,novelty moreclothingnoveltywomentops teest shirts,141,4.049645390070922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B00543ZSNM,AVSGHPV74NE5G,5,190995,menuniforms work safetyclothingwork utility safetypants,218,4.348623853211009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B000NN272I,A1J4R64N1VPJ9L,2,22431,womenshoesoxfordspolyurethaneimportedsynthetic solehard fabrics create fashionable juxtaposition within classic oxford silhouette,14,3.928571428571429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00TIC58T4,A1IA9LOJUGSQTT,5,964254,womenclothingskirts,1395,3.966308243727599,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B002O3RSGK,A1BJNN6WKHETN6,4,100483,womenclothingsuiting blazersblazers,1257,3.729514717581544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
B000WTOCS0,A1Z7N2DXQF07XG,5,33512,menclothingpantsdress,12074,4.405250952459831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B01H4ZD9PG,A8ARZZ7M9ZTEG,5,1438098,womenclothingtops tees blousesknits tees,477,3.721174004192872,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B019FDS0HM,A2VYVPI2YCGT2P,5,1257128,womenclothingdressescocktailzipper closurevintage dress classic iconic never out fashionthis dress pettie refer left order large bettersuit daily casual party prom cocktail holiday wedding workpost every working monday saturdaypolyester spandex hand washing low temprature,60,4.233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B00FTJEI4G,ADXKP14MHZI9,3,575131,womenshoesboots,141,4.120567375886525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B000WTOCS0,A2OHMRR0Z17VF2,5,33512,menclothingpantsdress,12074,4.405250952459831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B01GKEH1CY,A2EB53NGWG2QC1,5,1426111,womenclothingskirts,386,4.323834196891192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00ZE2H6Q0,A7EENGLOP9YBI,5,1066708,novelty moreclothingnoveltymenshirtst shirtshecho,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B000WTOCS0,ADPTURDBM5894,5,33512,menclothingpantsdress,12074,4.405250952459831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0006SD4PE,AWRPZHDUWY6NE,3,2414,novelty moreclothingnoveltymenshirtst shirts,170,3.694117647058824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B00WV8M3AY,A1W6PECQBD27Y,3,1030547,womenuniforms work safetyclothingwork utility safety65 cottonmedgear vest ties4 button,28,3.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B007G51PQ0,ARUEUU0E0B4GR,5,286817,womenshoesbootsover knee100 syntheticrubber soleshaft archheel boot opening around,51,4.352941176470588,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00NBMMRXC,ADPEJGBK5BQH,3,830145,womenclothingtops tees blouses94 rayon polyurethane spandex product own manufacturer through emphasis customer service pull closuremachine hang cwttsl03 womens basic crewneck keyhole tank topfeatures keyhole crew necklinesoft fitcolor disclamier due monitor settings monitor pixel definition cannnot gurantee see exact actual product,194,3.618556701030928,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B004M3DFJE,AE3YXMXOY7QXU,5,165491,novelty moreclothingnoveltymenshirtst shirtsscifi trendy fashionofficially licensed100 cottonmachine washable,19,4.842105263157895,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B009OMQK5E,A3V5PGPBGOHWP6,5,359087,menshoesfashion sneakers100 syntheticimportedrubber solealloy safety toe meets astm 2413 i c standards helps protect feet falling objectsslip resistant outsole provides traction confident stride wet conditions meets astm f1677 standards electrical hazard safe astm f2413 05eh adds extra layer protection insulated surfaces help prevent shocks electrical hazard environments,308,4.535714285714286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B017JH176C,A2NBAGRANYLGX9,5,1211968,womenclothingtops tees blousesblouses button shirts100 polyesterimportedmachine washsubtle details beautiful allow dress blouse making fashion piecebeautiful prints enhance any outfit,15,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B0014H5HTW,A1CSGJ4SF5IE8,5,45120,menclothingactiveactive pants,912,3.756578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B004QM2C5Y,A2ZA4665XRCDVX,3,170201,womenshoesbootsknee high100 syntheticsynthetic soleshaft archheel boot opening around,23,4.043478260869565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B000EDMSEE,A3CRGHHPBC58V6,5,8816,womenshoesfashion sneakers,7308,4.415435139573071,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00SL7U68A,A29QV3TE9TLHAL,4,946495,womenclothingskirtscasual,24,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00TAHQOE0,A2N7LD0NZDGWJK,3,960042,womenclothingskirts,548,3.751824817518248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B010GL8568,A3PWW1NK7YFADQ,5,1082446,womenclothingskirtscasualhand lay flat dry95 rayon spandexformal casual wearlooks fantastic feels skinsizes large,16,4.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00AXWY7EU,A2MBPC5MT3VMRF,5,397257,menshoesoxfords,34,3.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B017MM13SQ,AD4YNIGGL6O9Q,5,1214524,womenclothingskirts,476,4.063025210084033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00OXPDBHC,A1CKT31ZECMH2K,1,875951,womenclothingcoats jackets vests,3,2.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B000FN7EPG,A1AACHJA5BE7XX,5,11335,menshoesoxfordsleatherleather solesolidcap toecushioning,146,4.260273972602739,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B0051D9OY4,A3N7L0EEZTC59Y,2,187299,womenclothingpantscasual99 spandexmachine washstraight leg pant featuring flexible comfort waist eased through seat thighs movement,109,4.009174311926605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00LJKK13Q,A3JUVGKS25KJ6V,5,776568,luggage travel geargym bagssports duffelsdurable light canvas top genuine crazy horse leather trim stitching handcraft bottom rivetsquality solid zine alloy hardware wont gather rust easilydimensions h w large capacity can used carry flight bagfashion casual life general use female maleused weekend travel daily travel short business travel enough room clothes traveling necessities,702,4.504273504273504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B003BEDN38,A16S0OUT9XKW9P,5,117651,womenshoesbootsover knee100 leathersynthetic soleshaft archheel boot opening around,126,4.555555555555555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00Y9LCTOG,A3PA6ZS085DCBN,2,1052617,menclothingpantscasual100 stretch lightweight fabricregular jogger pants slightly tapered legs elasticized cuffssits waistelastic closurecomfortable elastic waist drawstring zip slant patch pocketpre washed shrink,943,3.965005302226935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0088MUEV2,A4HAKP33KBCIK,5,313383,menclothingactivetrack active jackets,124,4.370967741935484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B001QV4SDC,AG3X5CN85BX6D,4,76950,menshoesfashion sneakers,7646,4.431729008631964,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00FSB60T6,A37JT289Y96ORY,4,574552,menclothingactiveactive pants,2675,4.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00LCSAXKQ,AD4FDP0FD70AN,4,770795,womenclothingdressesformal100 polyesterimportedmachine washskirt setfit flareofficeguest weddingparty,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00TUJ0P2A,A275E8XQ6HJ76,4,970834,womenclothingskirtscasual,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B01GJ6XW6M,A2SN4E8V6YUK82,4,1425300,womenclothingtops tees blousesblouses button shirtsv neckshort sleevechiffon shirtsolid colormade china,26,3.692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B00M0Y5B1W,A10JQBOO4N7LZ3,5,791655,womenshoesbootsmid calf,467,4.100642398286938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B003BU9UGG,AYI32MJDUSORF,5,118229,womenshoesfashion sneakers100 leatherrubber skechers shape wear hydro black,21,4.428571428571429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00V84WMK8,AKX5ONPQD4WZF,5,997930,womenclothingpantscasual,75,4.266666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B016NT7PCM,A25TRZW51DECHV,2,1191244,menshoesbootswork safetyindustrial construction bootsimported full grain leatherrubber solewaterproof upper waterproof breathable membrane hydrophobic hydrophilic zone comfort technologyoil resistant non marking rubber tpu outsoleremovable dual density eva footbed,52,3.3076923076923075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00K5KNYW6,A2J932QQ45OZEY,3,727300,menclothingactiveactive pants100 polyesterimportedmachine washfleece cargo sweatpant elastic waistband featuring side embroidered logoing hipstraight hem,36,3.555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B01H62A05Y,A32PLBAVEI3W2I,5,1439121,womenclothingjeansthe sasha denim tapered leg pull pant featuring mock fly inseam enzyme fabricthis denim like never felt before never again sacrifice comfort lior paris denim reinvented revolutionary enzyme denim denim reinvented gives look feel traditional denim softness comfort never felt denim before lior paris sasha denim reinvented currently best selling jean america lior paris has already brought best pants now here best jeans,5,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B009J0GTN4,A14IES9AVQ4EIF,4,355146,menclothingactivetrack active jacketswater resistant,4,4.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B00EU7OZN2,AR0NDZB6QOQCA,4,542038,womenclothingtops tees blousesblouses button shirtsplease choose based bust measurement belowbust incheslength bottom hem body fully lined cuff hem semi sheer sleeves garment care hand only nylon model pictures feet 173cm tall,144,4.159722222222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B00BBQBFMO,A1PM1D3YZPX26U,5,414951,womenclothingtops tees blousesknits tees,188,3.9574468085106393,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B000HJ79IK,AASTEM7RH46EA,5,14397,menshoesoxfords100 leathersynthetic solepadded collar adds extra cushioning protectionsoft molded footbed reduces foot leg fatigue,47,4.638297872340425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00V9TZIQM,A1851IRRWXT9WB,1,998942,menclothingpantsdress,1048,4.166984732824427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00WLUYOV8,ACFC0T1HTGB7H,4,1025675,womenclothingjumpsuits rompers overalls100 rayonimportedhand washnovelty embroiderytie straps,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B001L2PTYS,A3C2T9EP6FMED4,5,70535,menshoesbootswestern100 leatherimportedleather soleshaft archheel boot opening aroundhand crafted mexico,21,4.428571428571429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00NFYPDKK,A2GDWJ0RWF960U,5,833597,womenclothingskirts,1451,3.919365954514128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B01CSC6OWK,AVVZBIVCI1OYF,5,1334057,womenclothingcoats jackets vestsleather faux leather,529,4.156899810964084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B003ZJC8NU,A154QGXWU53N0N,2,137851,womenshoesfashion sneakers100 leather meshrubber,29,4.758620689655173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B01AYQXKUG,AQIRUBKE7B04T,5,1290028,womenshoesoxfords,87,4.103448275862069,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00OD9JH6W,A3ERPUT94XC1KY,5,862342,menshoesfashion sneakers,9410,4.417428267800212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00J1S22VW,AFQKWJF3528VH,5,689355,novelty moreclothingnoveltymenshirtst shirtshecho,5,4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B00M8U41Y6,AUN7NWOZ3P5Q3,4,798074,womenshoesbootsknee,2392,4.260451505016722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B000WTOCS0,A2WPWWI4FSDKY9,5,33512,menclothingpantsdress,12074,4.405250952459831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B000A2KCAQ,A1UYLCO4MXXB70,5,4995,menuniforms work safetyclothingwork utility safetypants,2775,4.49981981981982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00OD9JH6W,A2L5SQCWGTKO07,4,862342,menshoesfashion sneakers,9410,4.417428267800212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00QSPZJY8,A3IB6WHKXBEYL8,5,916136,menuniforms work safetyclothingfood servicechef jackets,60,4.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B015ZGVI8Q,A3G9VDPUD5K8KF,4,1175790,womenclothingskirts,207,3.531400966183575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B0182PDCDQ,A3TPXJIN1MHYT7,5,1226677,novelty moreclothingnoveltywomentops teest shirts,37,3.5675675675675675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B00JDNRT8Q,A244QIWXRBFY9Z,4,700491,menshoesoxfords100 leatherimportedleather synthetic true sizeoutsole leather rubberupper calffeatures item include calfskin designer leather luxury two tone,6,4.666666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00UUJ39K4,A3HSNNHJO0LXGY,5,990580,menshoesoxfords,15,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B01FUZH8IQ,A2WDQZ5KTQBB6X,4,1409299,womenclothingpantscasual,80,3.775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B006SFSH9C,A39SVMU26XAPBW,5,264575,womenclothingactiveactive shirts tees,1184,4.374155405405405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B00B50TFR8,A2SP01NVF4INWJ,5,407126,menshoesoxfords,210,4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00MQR8LOC,A3D6T0HI6BCVWQ,5,813315,menshoesoxfords,394,3.710659898477157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B000HTNPR4,AQYRH2S7NXIJV,5,14644,menclothingpantscasual98 elastaneimportedzipper closuremachine washcargo pant featuring off seam side cargo pocketsbutton flap seat,259,4.366795366795367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00CE3C7WA,ANTROV0HYTC88,3,457350,novelty moreclothingnoveltymenshirtst shirts100 cottonheavy weight teesunisex sizinggildan shirt pack teeschoose,2034,4.1976401179941005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B0195GTQMC,A2D624EUFXI8UQ,5,1250660,womenshoesfashion sneakersleatherimportedrubber soleortholitecushion plusprivo clarks,39,3.871794871794872,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B006GPT2KC,A2OKCC0XJVXL9G,4,254772,menshoesbootschukkasuedefit true sizeupper leather nubuck suedefeatures item include fall,1123,4.493321460373998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B001CHEQ7S,A136JM7L45QSPF,2,58589,mensurf skate streetshoesfashion sneakers,3998,4.463231615807904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00R3HXK2S,AZRMDR8FF306J,3,921121,menshoesbootsmotorcycle combatsyntheticmens sizing black knee bootspull boots flat heelmultiple adjustable buckles allow expandable shaftdistressed matte black finishmens sizing small 9 medium large xlarge,2,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00M3EZU0Q,A18T3FDYFLZHG,2,794263,womenclothingactiveactive pants,80,4.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00QVY0A22,A2P2WS4P76LV0S,5,917674,womenshoesbootsankle bootie90 suede faux furimportedv stride soleshaft archsoft suede upperfaux fur trimmemory foam comfort insole,781,4.71830985915493,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00JKRMT12,A2QNTBT9EQK83N,3,707565,womencontemporary designershoesfashion sneakers,10,3.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B01FSOM9GU,A1DV0DYG99Q4LP,4,1407630,menaccessorieswallets cases organizerswalletspremium cowhide leather nappa texture durable looks beautiful feels greatslim wallet ideal carrying basic necessities still fits into pocketmini cards several cash noteskeep safe rfid signal blocking layer protects data crimescovered years warranty,439,4.599088838268793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B00741NCPS,AJRQHL1YT3VH5,2,275379,menshoesoxfords100 leatherimportedsynthetic padded collar tonguemoisture wicking liningadidas adiprene heel cushioning,121,4.0578512396694215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B001A3Y8S6,A3E8GUXD7GFP8X,5,53780,menuniforms work safetyclothingwork utility safetypants,395,4.040506329113924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B001JNYDDW,A207OEEPQJ8GIL,3,68787,menclothingpantscasual,530,4.216981132075472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00KW0EZ7M,A1RG358TGRXHQD,4,754344,novelty moreclothingnoveltywomentops teest shirts,238,3.554621848739496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B000W8WSI2,A3DR7X3ZMUVAWB,4,32373,menshoesoxfords,3044,4.228975032851511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00XKXI3WG,A9J271LZHPLA3,3,1041912,menclothingpantscasual,961,4.565036420395422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00I2ZJ3QC,AU3BIGB8HQ2UJ,4,651711,menclothingactiveactive pants,42,3.976190476190476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0037UZASC,AFJTIGUZW85LG,5,114616,menshoesfashion sneakers,2787,4.504843918191604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00C93NP9O,A3R2VJ44U1DUIM,1,451339,womenhandbags walletstop handle bagsapproximate dimensions 36cm 5cm w 27cm h classic office tote bag features sleek chic makes perfect accessory any outfit any event spacious interior provides plenty storage opportunities large central compartment zippered pouch open pouchesmaterial synthetic leather,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B01ANAOL1U,A6V4CAKVIDNOJ,5,1282427,novelty moreclothingnoveltymensweatshirts50 polyestercozy sweatshirt stay warm out there real worldfreaking get greaking awesome clothing designed u using top garments comfort use state art equipment ensure vibrant lasting durability every piece clothing apparel sellour adult crewneck sweatshirts preshrunk pill resistant fleece feature ribbed cuffs waistbandrecommended care instructions inside out like only non chlorine bleach tumble medium iron makes perfect christmas birthdays any holiday special event,45,4.822222222222222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B00JUM6MDI,A3AUWE1MVY02C3,5,716984,menclothingactiveactive pants,1910,3.850261780104712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B001CHEQ7S,A2MVGV8MB8UVWX,5,58589,mensurf skate streetshoesfashion sneakers,3998,4.463231615807904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00139IIR4,AP57PU1TG01V5,1,42552,novelty moreclothingnoveltymensweatshirts,1626,4.453874538745388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B0068INWQC,A33YY7NU8DPETT,1,250164,menshoesfashion sneakers100 leather fabricsynthetic,8,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00BFSB8M0,AB1HBON01I41H,3,419896,novelty moreclothingnoveltywomenhoodies,1023,4.4340175953079175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B00245YNA2,A2TJKFSZD1HPQX,5,83877,womenuniforms work safetyclothingmedicalscrub jackets,326,4.44478527607362,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B00KBT2BUW,A371F6Y9S8OOBF,5,734263,menshoesoxfords100 leatherimportedsynthetic men kenneth cole reaction layer lace dress shoeslook sharp these sweet shoes,28,3.857142857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B001TUZN6Q,A2DNPU7JKJCYC,3,79501,menshoesoxfords,400,4.4175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B01GOA0FE0,AF9VQHPXXRQCS,4,1427570,menclothingsweaterspulloversimportedsoft warm washfestive makes giftgreat christmas sweater competitiongreat holiday photos events partiesmike wears medium 178lb chest,28,4.392857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B00E0ER91U,A2UIXWWTZMHPNI,5,514015,womenclothingtops tees blousesknits teespolyester rayon spandexmachine washimportedmodel 9 wears small,7,4.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B00DHPZALY,A1J2A8SLKN8ZWH,5,494561,womenclothingactiveactive pants,176,4.539772727272728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B000N3Q7B0,AKDDV68ZN9YA6,5,21456,menclothingpantsdress,2119,4.459178857951864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B01CKEDSGQ,AC4P01OLEUOO5,5,1328329,novelty moreclothingnoveltywomentops teest shirts,3,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B015YUCLX4,A5ROHGI2F5BPD,5,1175355,womenclothingsweaterspullovers100 cashmereimportedhand lay flat cleansubstantial gauge knit tightly twisted ply yarns finest cashmere exquisitely inner mongolia superior ultra cozy substantial yet bulky highest pilling perfromance its class cozy ribbed turtleneck ribbed cuffs hem just right proportion perfect wear alone layer anythingeasy cut layer ready pairs any pants skirts slacks jeans shorts just about anything updated classic easy superior authentic gorgeours workmanship lasting performances years product cashmere jennie liu conveniently based los angles california serving millions smart happy customers supreme products right prices jennie liu registered trademark uspto never authorize any third party sell branded products only buy products sold jennie liu fulfilled jennie liu sold jennie liu fulfilled amazon see third party listing report amazon customer service,83,4.481927710843373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B006SFSH9C,A2G9F5HRWZ2ZGH,4,264575,womenclothingactiveactive shirts tees,1184,4.374155405405405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B001JNYDDW,ASMLBSUL6J4TI,5,68787,menclothingpantscasual,530,4.216981132075472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B003XFO20I,AHEU93XVFP1FB,3,135576,menshoesbootswestern,81,4.592592592592593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B01F9I6VSM,A11M9WK6C9R7LB,5,1396922,womenshoesbootsknee,9,3.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00916QCOW,A1K5L8TCDUCDBW,4,335967,womenclothingpantscasual52 linen viscoseimportedmachine wash2 high3 widedrawstring chord33 inseam,36,4.472222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B01FREM52E,AOBJLQZUT3V7U,5,1406565,womenclothingsuiting blazersblazers,788,3.8616751269035534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
B000FVWKX4,AYYQF83C109CH,4,11687,menshoesoxfords,774,3.5891472868217056,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B0096SLN3U,AE148R0Y6V5Z1,5,342791,womenshoesoxfordsleatherimportedrubber full grain leather uppercanvas sock linermolded rubber outsole,45,4.488888888888889,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B002CZPXU8,A28IFYDZ6ONZRE,5,91808,menclothingpantscasual,32,3.4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B014R7LE2E,A3S97WW8VWSVGQ,2,1146298,menclothingsuits sport coatsvests50 rayon cleanchain zipper button slim pocketsstyle business formal dressy business casual semi formalperfect outfit first datefit streamlined slim silhouette modern look can bit slimmer than expected check drop list refer charts below description figure out separately clear itself,3,3.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B000WTOCS0,A1CU5CONQX6545,5,33512,menclothingpantsdress,12074,4.405250952459831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B001CHEQ7S,A3AGFJ0H39ZPO4,5,58589,mensurf skate streetshoesfashion sneakers,3998,4.463231615807904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B000WTOCS0,A1WLAOZHDQKOFX,5,33512,menclothingpantsdress,12074,4.405250952459831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00UBQZ07G,A25QG0ABSFI6BP,5,980797,menshoesoxfordsostrich leg crocodile iguana print leatherimportedleather synthetic solefully cushioned insole memory foam added comfort very flexible outsole,14,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00O8SCQB6,A2RREPHQAG3EMM,4,858899,menclothingpantscasual,413,4.397094430992736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00CJYNP52,A1DXOH4SWSRHXK,5,464186,womenclothingpetite fitted blazer double lapelpeplum waist dipped hemlength approx expedited service available nowmade,290,3.155172413793104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
B01EKM3HQ2,A133K5JAC2PSB6,5,1379866,womenshoesfashion sneakers,9,4.777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B000PCVC9G,AFUH8DP3E2CMH,5,24957,novelty moreclothingnoveltymenaccessoriesneckties,458,4.491266375545852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B009YTWR22,A1L73NFN02P80X,4,365441,menshoesoutdoorsnow boots,986,3.9462474645030414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00KK946XI,A2NAQ2Y70JOJSQ,3,742931,womenclothingskirtsnight out,24,3.875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B0002NYVV4,A3K1I4XOWZIV0G,4,1559,menclothingactiveactive sweatshirtscotton polyester8 ounce poly nublend pill resistant fleecehigh stitch density smooth printing canvascoverseamed armholes waistband1x1 rib knit collar cuffs waistband spandexash formerly birch,853,4.384525205158265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
